date,TMAX_F,TMIN_F,energy_mwh,city
2025-02-18,64.94,50.0,7310569,Los Angeles
2025-02-19,64.94,50.0,7531301,Los Angeles
2025-02-20,66.02,50.0,7226527,Los Angeles
2025-02-21,73.94,53.06,7273319,Los Angeles
2025-02-22,66.92,46.94,6255659,Los Angeles
2025-02-23,71.06,48.92,5781679,Los Angeles
2025-02-24,69.08,50.0,6524668,Los Angeles
2025-02-25,69.98,51.98,6716771,Los Angeles
2025-02-26,64.94,51.98,6992928,Los Angeles
2025-02-27,86.0,50.0,6861157,Los Angeles
2025-02-28,69.08,53.96,6687091,Los Angeles
2025-03-01,62.06,55.04,6696664,Los Angeles
2025-03-02,62.96,53.06,6639381,Los Angeles
2025-03-03,62.96,50.0,7133581,Los Angeles
2025-03-04,64.04,50.0,7201388,Los Angeles
2025-03-05,57.92,50.0,7272283,Los Angeles
2025-03-06,55.94,48.02,7684010,Los Angeles
2025-03-07,60.08,46.04,7465339,Los Angeles
2025-03-08,62.06,44.96,7211510,Los Angeles
2025-03-09,71.06,46.94,866812,Los Angeles
2025-03-10,64.94,48.02,4943850,Los Angeles
2025-03-11,60.08,51.08,6797926,Los Angeles
2025-03-12,60.98,53.06,7312909,Los Angeles
2025-03-13,57.92,48.92,7031727,Los Angeles
2025-03-14,51.98,48.02,7550302,Los Angeles
2025-03-15,60.98,44.06,6497659,Los Angeles
2025-03-16,64.04,46.04,6220413,Los Angeles
2025-03-17,62.06,51.08,6903989,Los Angeles
2025-03-18,62.96,48.02,6864712,Los Angeles
2025-03-19,73.04,46.94,6890598,Los Angeles
2025-03-20,66.92,51.08,6791109,Los Angeles
2025-03-21,66.92,51.08,6650603,Los Angeles
2025-03-22,68.0,51.08,6255333,Los Angeles
2025-03-23,66.02,55.04,6053354,Los Angeles
2025-03-24,68.0,53.96,6787476,Los Angeles
2025-03-25,64.94,53.96,7282264,Los Angeles
2025-03-26,60.98,55.04,7315851,Los Angeles
2025-03-27,64.04,57.02,7076096,Los Angeles
2025-03-28,66.02,55.04,7005100,Los Angeles
2025-03-29,64.04,51.08,6541827,Los Angeles
2025-03-30,62.96,53.06,6584661,Los Angeles
2025-03-31,64.04,55.04,7029931,Los Angeles
2025-04-01,62.96,53.06,7070172,Los Angeles
2025-04-02,62.96,50.0,7176959,Los Angeles
2025-04-03,62.96,48.02,7263915,Los Angeles
2025-04-04,64.04,48.02,7278220,Los Angeles
2025-04-05,75.02,48.92,6575703,Los Angeles
2025-04-06,77.0,51.98,6534904,Los Angeles
2025-04-07,69.08,50.0,7331903,Los Angeles
2025-04-08,68.0,53.06,7324757,Los Angeles
2025-04-09,71.96,53.96,7577458,Los Angeles
2025-04-10,71.06,57.02,7564788,Los Angeles
2025-04-11,75.92,55.94,7746586,Los Angeles
2025-04-12,66.02,55.94,6920937,Los Angeles
2025-04-13,64.94,55.04,6724846,Los Angeles
2025-04-14,64.94,53.96,7462961,Los Angeles
2025-04-15,62.06,55.04,7670837,Los Angeles
2025-04-16,68.0,55.94,7561892,Los Angeles
2025-04-17,62.06,55.94,7538874,Los Angeles
2025-04-18,62.96,53.96,7535538,Los Angeles
2025-04-19,66.02,51.98,6425511,Los Angeles
2025-04-20,64.04,53.06,6263967,Los Angeles
2025-04-21,64.04,53.96,7209019,Los Angeles
2025-04-22,64.04,55.04,7641585,Los Angeles
2025-04-23,62.06,57.02,7979755,Los Angeles
2025-04-24,64.04,55.94,7976581,Los Angeles
2025-04-25,64.04,55.04,7765530,Los Angeles
2025-04-26,62.06,51.98,6877669,Los Angeles
2025-04-27,62.96,51.08,6575946,Los Angeles
2025-04-28,64.04,51.08,7173421,Los Angeles
2025-04-29,66.02,53.96,7250134,Los Angeles
2025-04-30,64.94,57.02,7569608,Los Angeles
2025-05-01,66.02,57.02,7808904,Los Angeles
2025-05-02,64.94,57.92,7886140,Los Angeles
2025-05-03,62.96,57.02,7070809,Los Angeles
2025-05-04,62.96,55.94,6858433,Los Angeles
2025-05-05,64.94,57.92,7608010,Los Angeles
2025-05-06,62.96,59.0,7927474,Los Angeles
2025-05-07,68.0,57.02,7735419,Los Angeles
2025-05-08,69.08,55.94,8034627,Los Angeles
2025-05-09,71.06,57.92,8781102,Los Angeles
2025-05-10,80.96,60.08,8499063,Los Angeles
2025-05-11,78.08,60.98,7928803,Los Angeles
2025-05-12,71.06,57.92,7978122,Los Angeles
2025-05-13,68.0,55.94,7509695,Los Angeles
2025-05-14,69.08,53.96,7236440,Los Angeles
2025-05-15,68.0,55.04,7287393,Los Angeles
2025-05-16,66.92,57.92,7730291,Los Angeles
2025-05-17,62.96,59.0,7400808,Los Angeles
2025-05-18,68.0,55.94,6553731,Los Angeles
2025-05-19,71.06,55.94,7728140,Los Angeles
2025-05-20,75.02,59.0,8230369,Los Angeles
2025-05-21,73.94,60.98,8786197,Los Angeles
2025-05-22,71.06,60.08,9198629,Los Angeles
2025-05-23,71.06,62.06,8531408,Los Angeles
2025-05-24,69.08,60.98,7755622,Los Angeles
2025-05-25,69.08,60.98,7403288,Los Angeles
2025-05-26,69.08,60.98,7535473,Los Angeles
2025-05-27,71.96,60.98,8225987,Los Angeles
2025-05-28,66.92,60.08,8506364,Los Angeles
2025-05-29,69.08,60.98,8432658,Los Angeles
2025-05-30,75.92,60.98,9491510,Los Angeles
2025-05-31,75.02,60.98,9179443,Los Angeles
2025-06-01,75.92,60.08,8243525,Los Angeles
2025-06-02,69.98,60.08,8474135,Los Angeles
2025-06-03,66.02,60.08,8356619,Los Angeles
2025-06-04,69.08,60.08,8685825,Los Angeles
2025-06-05,69.98,60.98,8902737,Los Angeles
2025-06-06,68.0,60.98,8706466,Los Angeles
2025-06-07,68.0,60.08,8349112,Los Angeles
2025-06-08,69.08,59.0,8544270,Los Angeles
2025-06-09,69.08,60.98,9644799,Los Angeles
2025-06-10,71.96,60.98,9551539,Los Angeles
2025-06-11,69.98,62.06,9214513,Los Angeles
2025-06-12,71.06,62.06,9108443,Los Angeles
2025-06-13,71.96,62.96,8740907,Los Angeles
2025-06-14,73.04,62.06,8178135,Los Angeles
2025-06-15,75.02,60.08,8398924,Los Angeles
2025-06-16,75.02,60.98,9255327,Los Angeles
2025-06-17,78.08,62.06,9243779,Los Angeles
2025-06-18,75.92,62.96,9735778,Los Angeles
2025-06-19,73.04,62.96,9540825,Los Angeles
2025-06-20,71.96,62.96,8563855,Los Angeles
2025-06-21,71.06,62.96,7536163,Los Angeles
2025-06-22,73.94,59.0,7131491,Los Angeles
2025-06-23,73.94,62.06,8220892,Los Angeles
2025-06-24,69.08,62.06,8658707,Los Angeles
2025-06-25,71.96,62.06,8588267,Los Angeles
2025-06-26,71.96,62.06,8861488,Los Angeles
2025-06-27,73.04,62.06,9123668,Los Angeles
2025-06-28,73.94,62.06,8981848,Los Angeles
2025-06-29,71.06,60.98,9266405,Los Angeles
2025-06-30,71.96,60.98,10263228,Los Angeles
2025-07-01,69.98,60.08,9877783,Los Angeles
2025-07-02,69.98,60.08,9243734,Los Angeles
2025-07-03,73.04,62.96,9127593,Los Angeles
2025-07-04,73.94,62.06,8490243,Los Angeles
2025-07-05,73.04,62.96,8339635,Los Angeles
2025-07-06,71.06,60.98,8441184,Los Angeles
2025-07-07,71.96,62.06,9708447,Los Angeles
2025-07-08,73.04,62.06,10036833,Los Angeles
2025-07-09,75.02,62.96,10188451,Los Angeles
2025-07-10,75.02,62.06,10500268,Los Angeles
2025-07-11,75.02,62.96,10547372,Los Angeles
2025-07-12,75.02,64.04,9641719,Los Angeles
2025-07-13,71.06,60.08,9460498,Los Angeles
2025-07-14,69.98,60.08,10083781,Los Angeles
2025-07-15,73.94,62.96,10021086,Los Angeles
2025-07-16,73.94,64.04,9752351,Los Angeles
2025-07-17,73.04,62.96,9332102,Los Angeles
2025-07-18,73.04,64.04,9362577,Los Angeles
2025-07-19,75.02,64.94,8735440,Los Angeles
2025-07-20,73.04,64.94,8501658,Los Angeles
2025-07-21,71.96,64.94,9081485,Los Angeles
2025-07-22,73.04,62.96,8969667,Los Angeles
2025-07-23,73.04,62.96,9086414,Los Angeles
2025-07-24,71.96,60.98,8969238,Los Angeles
2025-07-25,71.96,62.06,8805745,Los Angeles
2025-07-26,73.04,62.06,8297257,Los Angeles
2025-07-27,71.96,62.06,8100829,Los Angeles
2025-07-28,73.04,62.96,9381038,Los Angeles
2025-07-29,73.94,62.96,10051247,Los Angeles
2025-07-30,73.94,62.96,10005751,Los Angeles
2025-07-31,73.04,62.96,9487488,Los Angeles
2025-08-01,73.94,62.06,9651811,Los Angeles
2025-08-02,71.96,62.06,9111400,Los Angeles
2025-08-03,,,8969324,Los Angeles
2025-08-04,,,9352307,Los Angeles
2025-08-05,,,3363770,Los Angeles
2024-08-05,93.02,80.06,7140159,Miami
2024-08-06,91.94,82.04,7555203,Miami
2024-08-07,95.0,80.96,7830535,Miami
2024-08-08,91.94,80.96,7816323,Miami
2024-08-09,93.92,73.04,7523219,Miami
2024-08-10,93.02,78.08,7429548,Miami
2024-08-11,91.94,80.96,7505310,Miami
2024-08-12,91.94,80.96,7697275,Miami
2024-08-13,93.92,82.04,7938140,Miami
2024-08-14,93.02,80.06,7948184,Miami
2024-08-15,98.06,75.92,7579501,Miami
2024-08-16,89.96,78.98,7078002,Miami
2024-08-17,91.04,78.98,6982961,Miami
2024-08-18,89.06,78.08,7051856,Miami
2024-08-19,89.96,78.98,7418416,Miami
2024-08-20,93.02,80.06,7466327,Miami
2024-08-21,91.04,75.02,7085442,Miami
2024-08-22,91.94,75.02,6580746,Miami
2024-08-23,91.04,78.98,6683335,Miami
2024-08-24,84.02,75.92,6566037,Miami
2024-08-25,91.04,77.0,6757129,Miami
2024-08-26,91.94,78.98,7233697,Miami
2024-08-27,91.94,78.98,7556463,Miami
2024-08-28,89.06,80.06,7285913,Miami
2024-08-29,89.06,75.92,6776523,Miami
2024-08-30,89.96,75.92,6897105,Miami
2024-08-31,87.98,78.08,6708546,Miami
2024-09-01,87.08,75.02,6425162,Miami
2024-09-02,89.96,78.08,6673424,Miami
2024-09-03,89.96,78.08,6916717,Miami
2024-09-04,91.04,75.92,7125868,Miami
2024-09-05,91.04,77.0,7226119,Miami
2024-09-06,91.04,80.96,7137391,Miami
2024-09-07,91.04,78.08,7056599,Miami
2024-09-08,91.04,82.04,7134059,Miami
2024-09-09,91.94,78.98,7252108,Miami
2024-09-10,89.06,78.08,6843815,Miami
2024-09-11,89.96,78.08,6827836,Miami
2024-09-12,91.94,78.08,7049189,Miami
2024-09-13,95.0,77.0,7212621,Miami
2024-09-14,93.02,78.08,6982001,Miami
2024-09-15,89.96,78.08,6761845,Miami
2024-09-16,93.92,78.08,6896387,Miami
2024-09-17,93.02,78.08,6910847,Miami
2024-09-18,93.92,78.98,7009867,Miami
2024-09-19,89.06,75.92,6783016,Miami
2024-09-20,91.94,75.92,6956544,Miami
2024-09-21,91.04,77.0,6742988,Miami
2024-09-22,91.94,77.0,6829652,Miami
2024-09-23,89.96,78.08,7227123,Miami
2024-09-24,91.04,80.06,7365858,Miami
2024-09-25,89.06,77.0,6973070,Miami
2024-09-26,89.96,78.08,6988515,Miami
2024-09-27,91.04,82.04,7060371,Miami
2024-09-28,93.02,82.04,7034615,Miami
2024-09-29,91.94,80.06,7140773,Miami
2024-09-30,91.04,78.98,7396532,Miami
2024-10-01,89.96,80.06,7506891,Miami
2024-10-02,93.02,77.0,7214004,Miami
2024-10-03,91.04,78.08,7219102,Miami
2024-10-04,87.08,77.0,6983452,Miami
2024-10-05,82.94,75.92,6503758,Miami
2024-10-06,82.94,75.92,5845237,Miami
2024-10-07,82.94,75.92,5854545,Miami
2024-10-08,82.94,75.92,6002069,Miami
2024-10-09,87.98,78.08,6177841,Miami
2024-10-10,87.98,75.02,5135941,Miami
2024-10-11,84.02,73.94,5103303,Miami
2024-10-12,82.94,73.04,5389978,Miami
2024-10-13,84.92,73.94,5648695,Miami
2024-10-14,89.06,75.02,6103414,Miami
2024-10-15,87.08,73.94,6009412,Miami
2024-10-16,87.98,73.04,5487940,Miami
2024-10-17,80.96,71.96,4980947,Miami
2024-10-18,78.08,73.04,5112248,Miami
2024-10-19,82.94,73.94,5383578,Miami
2024-10-20,86.0,73.04,5462168,Miami
2024-10-21,86.0,73.94,5895448,Miami
2024-10-22,86.0,75.92,6181214,Miami
2024-10-23,87.08,75.02,6070444,Miami
2024-10-24,84.02,73.04,5883131,Miami
2024-10-25,84.92,73.04,5863133,Miami
2024-10-26,86.0,73.94,5653797,Miami
2024-10-27,82.94,73.94,5512666,Miami
2024-10-28,82.94,73.94,5691202,Miami
2024-10-29,84.92,77.0,5996385,Miami
2024-10-30,86.0,75.02,6215210,Miami
2024-10-31,84.92,75.92,6027349,Miami
2024-11-01,86.0,77.0,6134676,Miami
2024-11-02,84.92,75.92,5146349,Miami
2024-11-03,84.92,73.94,4127992,Miami
2024-11-04,84.92,75.92,6210463,Miami
2024-11-05,84.02,77.0,6388530,Miami
2024-11-06,86.0,80.96,6658951,Miami
2024-11-07,84.92,80.06,6631469,Miami
2024-11-08,86.0,77.0,6390102,Miami
2024-11-09,84.92,77.0,6016494,Miami
2024-11-10,86.0,77.0,5967597,Miami
2024-11-11,87.08,73.94,6227478,Miami
2024-11-12,86.0,78.08,6278017,Miami
2024-11-13,84.92,77.0,6038237,Miami
2024-11-14,82.94,73.94,5795197,Miami
2024-11-15,87.08,69.98,5464114,Miami
2024-11-16,80.96,66.92,4942590,Miami
2024-11-17,80.96,73.94,5080201,Miami
2024-11-18,80.06,73.04,5281462,Miami
2024-11-19,82.04,71.96,5402021,Miami
2024-11-20,84.92,71.06,5517991,Miami
2024-11-21,78.08,60.98,4902672,Miami
2024-11-22,71.96,57.92,4416611,Miami
2024-11-23,71.96,55.04,4268944,Miami
2024-11-24,78.08,57.92,4353041,Miami
2024-11-25,82.04,64.04,4670007,Miami
2024-11-26,84.02,66.92,4917520,Miami
2024-11-27,80.96,64.94,4937270,Miami
2024-11-28,82.94,64.04,5003402,Miami
2024-11-29,84.92,66.92,4893777,Miami
2024-11-30,78.08,64.04,4666270,Miami
2024-12-01,75.92,62.06,4634188,Miami
2024-12-02,75.02,57.02,4809649,Miami
2024-12-03,71.96,57.02,5154961,Miami
2024-12-04,73.94,53.96,5118884,Miami
2024-12-05,78.08,60.98,4823583,Miami
2024-12-06,80.06,59.0,4929297,Miami
2024-12-07,78.98,60.08,4798579,Miami
2024-12-08,78.08,60.08,4635600,Miami
2024-12-09,80.06,64.94,4845816,Miami
2024-12-10,80.06,68.0,4994712,Miami
2024-12-11,86.0,64.04,5182251,Miami
2024-12-12,75.02,55.04,4963186,Miami
2024-12-13,78.98,69.98,4857424,Miami
2024-12-14,78.98,71.06,4714163,Miami
2024-12-15,80.06,71.96,4864118,Miami
2024-12-16,82.04,71.06,5190271,Miami
2024-12-17,82.04,73.94,5409564,Miami
2024-12-18,82.04,66.92,5359096,Miami
2024-12-19,84.92,69.98,5211815,Miami
2024-12-20,80.06,62.96,4869700,Miami
2024-12-21,69.08,53.96,4662543,Miami
2024-12-22,75.92,55.04,4751881,Miami
2024-12-23,78.98,60.98,4805473,Miami
2024-12-24,80.06,62.06,4716017,Miami
2024-12-25,78.98,64.94,4566492,Miami
2024-12-26,80.96,69.08,4844933,Miami
2024-12-27,78.98,73.94,4922920,Miami
2024-12-28,80.96,73.04,4870840,Miami
2024-12-29,75.02,71.06,4688477,Miami
2024-12-30,80.96,66.92,5009816,Miami
2024-12-31,84.02,68.0,5169437,Miami
2025-01-01,80.96,68.0,4905393,Miami
2025-01-02,78.08,64.04,4796291,Miami
2025-01-03,77.0,60.08,4874658,Miami
2025-01-04,71.96,55.04,4785964,Miami
2025-01-05,75.02,55.94,4731776,Miami
2025-01-06,80.06,64.94,4912291,Miami
2025-01-07,71.06,53.06,5234754,Miami
2025-01-08,71.96,51.08,5592541,Miami
2025-01-09,66.92,48.92,5803367,Miami
2025-01-10,73.04,51.08,5317406,Miami
2025-01-11,77.0,60.98,4918727,Miami
2025-01-12,75.02,57.02,5163230,Miami
2025-01-13,78.98,57.92,5235478,Miami
2025-01-14,73.94,60.98,5047589,Miami
2025-01-15,75.02,59.0,5101820,Miami
2025-01-16,73.94,62.06,5014932,Miami
2025-01-17,71.96,64.94,4929686,Miami
2025-01-18,82.04,69.08,4783487,Miami
2025-01-19,84.92,69.98,4936316,Miami
2025-01-20,73.04,57.92,5197346,Miami
2025-01-21,80.06,60.08,5752836,Miami
2025-01-22,69.08,51.98,6390951,Miami
2025-01-23,57.92,50.0,6609207,Miami
2025-01-24,59.0,48.02,6784035,Miami
2025-01-25,73.04,46.94,6126009,Miami
2025-01-26,75.92,59.0,5029676,Miami
2025-01-27,78.98,59.0,4896389,Miami
2025-01-28,80.06,57.02,4772059,Miami
2025-01-29,80.06,57.02,4805685,Miami
2025-01-30,78.98,60.98,4844610,Miami
2025-01-31,78.98,69.08,4926817,Miami
2025-02-01,84.02,69.08,4907364,Miami
2025-02-02,82.04,71.06,5074299,Miami
2025-02-03,82.04,73.04,5358325,Miami
2025-02-04,82.04,69.98,5317979,Miami
2025-02-05,80.96,69.08,5208802,Miami
2025-02-06,80.96,69.08,5197320,Miami
2025-02-07,82.04,68.0,5185708,Miami
2025-02-08,82.04,68.0,5117250,Miami
2025-02-09,82.94,69.98,5224237,Miami
2025-02-10,82.04,68.0,5425659,Miami
2025-02-11,80.96,71.96,5500043,Miami
2025-02-12,82.04,71.06,5650461,Miami
2025-02-13,84.02,75.02,5934245,Miami
2025-02-14,84.02,73.04,5663896,Miami
2025-02-15,82.04,73.04,5502368,Miami
2025-02-16,84.92,73.04,5540962,Miami
2025-02-17,80.96,69.08,5209954,Miami
2025-02-18,82.94,68.0,5231614,Miami
2025-02-19,84.02,69.08,5502028,Miami
2025-02-20,78.08,62.96,5230619,Miami
2025-02-21,75.02,59.0,5188395,Miami
2025-02-22,75.02,66.02,4742441,Miami
2025-02-23,78.08,64.04,4698812,Miami
2025-02-24,73.04,66.92,4787786,Miami
2025-02-25,78.98,64.94,4807464,Miami
2025-02-26,80.96,60.98,4838786,Miami
2025-02-27,80.96,64.04,5003949,Miami
2025-02-28,80.96,62.96,4831708,Miami
2025-03-01,80.96,62.96,4665358,Miami
2025-03-02,80.96,62.06,4648628,Miami
2025-03-03,80.06,64.94,4998923,Miami
2025-03-04,80.06,69.98,5125412,Miami
2025-03-05,84.02,69.08,5351128,Miami
2025-03-06,77.0,57.92,4799607,Miami
2025-03-07,77.0,53.06,4796595,Miami
2025-03-08,84.02,60.08,4557159,Miami
2025-03-09,87.98,62.96,692183,Miami
2025-03-10,89.06,64.04,3521634,Miami
2025-03-11,78.98,57.92,4737332,Miami
2025-03-12,80.06,60.08,4850039,Miami
2025-03-13,78.98,60.98,4955166,Miami
2025-03-14,82.94,66.92,5197322,Miami
2025-03-15,82.04,71.96,5424658,Miami
2025-03-16,84.92,73.94,5801325,Miami
2025-03-17,78.98,57.92,4983697,Miami
2025-03-18,78.98,55.94,4686345,Miami
2025-03-19,80.06,60.98,4901286,Miami
2025-03-20,84.92,60.08,5070421,Miami
2025-03-21,75.92,60.08,4707634,Miami
2025-03-22,78.08,59.0,4627760,Miami
2025-03-23,78.98,64.04,4719658,Miami
2025-03-24,82.94,71.06,5370385,Miami
2025-03-25,86.0,68.0,5354154,Miami
2025-03-26,84.02,66.92,5373817,Miami
2025-03-27,82.94,69.98,5368936,Miami
2025-03-28,80.96,73.04,5270129,Miami
2025-03-29,80.06,73.04,5239662,Miami
2025-03-30,80.96,69.08,5444819,Miami
2025-03-31,86.0,71.06,5976273,Miami
2025-04-01,87.98,73.94,6240564,Miami
2025-04-02,84.92,75.92,6476175,Miami
2025-04-03,86.0,77.0,6561320,Miami
2025-04-04,84.92,75.92,6434561,Miami
2025-04-05,84.92,75.92,6306770,Miami
2025-04-06,84.02,75.02,6295892,Miami
2025-04-07,86.0,75.02,6420353,Miami
2025-04-08,84.02,69.98,5728066,Miami
2025-04-09,80.96,66.02,5204762,Miami
2025-04-10,82.04,64.94,5334277,Miami
2025-04-11,82.94,68.0,5470509,Miami
2025-04-12,82.04,64.04,4974580,Miami
2025-04-13,80.96,60.98,4931586,Miami
2025-04-14,80.96,66.92,5473607,Miami
2025-04-15,86.0,64.94,5659524,Miami
2025-04-16,84.92,66.02,5545525,Miami
2025-04-17,82.94,69.98,5597721,Miami
2025-04-18,82.94,71.96,5697357,Miami
2025-04-19,82.04,73.94,5772313,Miami
2025-04-20,84.02,71.96,5814949,Miami
2025-04-21,82.94,73.04,6046160,Miami
2025-04-22,82.94,73.04,5958168,Miami
2025-04-23,84.02,73.04,6121500,Miami
2025-04-24,84.02,73.94,6218984,Miami
2025-04-25,84.02,73.04,6202487,Miami
2025-04-26,84.92,73.94,6078753,Miami
2025-04-27,84.92,69.98,6012106,Miami
2025-04-28,84.92,71.06,6322353,Miami
2025-04-29,84.02,75.92,6203565,Miami
2025-04-30,82.94,73.94,5998104,Miami
2025-05-01,84.02,73.94,6049897,Miami
2025-05-02,84.02,71.96,6039798,Miami
2025-05-03,82.94,73.04,5961568,Miami
2025-05-04,84.02,69.08,5835818,Miami
2025-05-05,87.08,71.96,6100459,Miami
2025-05-06,87.08,77.0,6495082,Miami
2025-05-07,86.0,75.92,6604110,Miami
2025-05-08,86.0,73.94,6755585,Miami
2025-05-09,86.0,75.02,6690786,Miami
2025-05-10,87.98,78.08,6444853,Miami
2025-05-11,87.08,78.98,6423345,Miami
2025-05-12,84.02,71.06,5907313,Miami
2025-05-13,87.98,75.02,6297037,Miami
2025-05-14,91.04,73.04,6426583,Miami
2025-05-15,89.96,75.02,6833173,Miami
2025-05-16,89.06,75.02,7048565,Miami
2025-05-17,91.04,77.0,7154621,Miami
2025-05-18,89.06,77.0,7191041,Miami
2025-05-19,89.96,77.0,7422378,Miami
2025-05-20,89.96,77.0,7483046,Miami
2025-05-21,93.92,78.08,7583329,Miami
2025-05-22,93.92,71.96,7245814,Miami
2025-05-23,91.04,75.92,7111173,Miami
2025-05-24,89.96,78.08,7122198,Miami
2025-05-25,89.96,80.96,7111839,Miami
2025-05-26,91.04,80.96,7371210,Miami
2025-05-27,89.96,78.98,7514307,Miami
2025-05-28,89.96,82.04,7532038,Miami
2025-05-29,89.96,80.96,7482346,Miami
2025-05-30,91.94,78.98,7404786,Miami
2025-05-31,91.94,75.92,6689259,Miami
2025-06-01,86.0,75.02,6293964,Miami
2025-06-02,91.94,71.96,6209041,Miami
2025-06-03,78.08,71.96,5813528,Miami
2025-06-04,87.08,73.94,6002492,Miami
2025-06-05,86.0,80.06,6819011,Miami
2025-06-06,89.06,80.06,7269262,Miami
2025-06-07,89.96,77.0,7282523,Miami
2025-06-08,91.04,78.08,7313084,Miami
2025-06-09,89.96,80.06,7576700,Miami
2025-06-10,91.04,80.06,7289771,Miami
2025-06-11,89.96,80.06,7082612,Miami
2025-06-12,89.96,75.92,7148291,Miami
2025-06-13,89.06,77.0,7467957,Miami
2025-06-14,89.06,80.06,7380309,Miami
2025-06-15,89.96,78.98,7334655,Miami
2025-06-16,89.96,75.02,7544439,Miami
2025-06-17,89.96,78.98,7567943,Miami
2025-06-18,89.96,75.92,7643747,Miami
2025-06-19,89.96,78.98,7406894,Miami
2025-06-20,89.96,77.0,7255103,Miami
2025-06-21,89.96,78.08,7208731,Miami
2025-06-22,89.06,78.08,7130449,Miami
2025-06-23,89.96,80.96,7483076,Miami
2025-06-24,91.04,73.94,7386161,Miami
2025-06-25,87.98,73.94,7123814,Miami
2025-06-26,86.0,77.0,6865910,Miami
2025-06-27,89.96,80.06,6997590,Miami
2025-06-28,89.96,77.0,6939804,Miami
2025-06-29,89.96,75.92,6595901,Miami
2025-06-30,91.04,77.0,6752087,Miami
2025-07-01,89.06,75.02,6733551,Miami
2025-07-02,89.06,75.92,6724557,Miami
2025-07-03,87.08,75.02,6543758,Miami
2025-07-04,86.0,73.94,6422906,Miami
2025-07-05,89.06,75.92,6658143,Miami
2025-07-06,87.98,75.02,6738049,Miami
2025-07-07,91.94,75.92,7313527,Miami
2025-07-08,91.94,78.98,7523386,Miami
2025-07-09,91.94,80.06,7511195,Miami
2025-07-10,91.04,77.0,7441530,Miami
2025-07-11,89.96,77.0,7396321,Miami
2025-07-12,91.94,77.0,7067664,Miami
2025-07-13,87.98,78.08,6934926,Miami
2025-07-14,91.04,73.94,6613229,Miami
2025-07-15,87.98,75.02,6754877,Miami
2025-07-16,89.96,75.02,7202996,Miami
2025-07-17,91.04,82.04,7441260,Miami
2025-07-18,91.94,82.94,7800397,Miami
2025-07-19,91.04,82.04,7794146,Miami
2025-07-20,91.94,80.96,7811090,Miami
2025-07-21,91.94,80.06,7962790,Miami
2025-07-22,95.0,75.02,7505226,Miami
2025-07-23,89.96,73.94,7139737,Miami
2025-07-24,91.04,80.06,7399477,Miami
2025-07-25,91.04,82.04,7769509,Miami
2025-07-26,91.04,80.06,7645499,Miami
2025-07-27,91.94,80.06,7786898,Miami
2025-07-28,93.02,82.94,8157684,Miami
2025-07-29,91.04,80.06,8211039,Miami
2025-07-30,91.94,80.06,8134476,Miami
2025-07-31,93.92,82.04,8147586,Miami
2025-08-01,93.02,82.04,8103187,Miami
2025-08-02,93.92,78.98,7784240,Miami
2025-08-03,,,7692887,Miami
2025-08-04,,,7740757,Miami
2025-08-05,,,510869,Miami
2024-08-05,89.96,73.04,7403409,New York
2024-08-06,89.96,71.96,6974035,New York
2024-08-07,71.96,64.04,5917345,New York
2024-08-08,69.98,64.94,6031428,New York
2024-08-09,80.06,69.98,6669897,New York
2024-08-10,84.92,73.04,5967597,New York
2024-08-11,80.06,69.08,5510119,New York
2024-08-12,80.96,66.02,5869595,New York
2024-08-13,80.96,64.04,5929211,New York
2024-08-14,84.92,66.92,6144246,New York
2024-08-15,86.0,68.0,6353271,New York
2024-08-16,87.08,69.98,6413132,New York
2024-08-17,78.98,66.92,5891189,New York
2024-08-18,80.96,69.08,5832085,New York
2024-08-19,84.02,68.0,6141158,New York
2024-08-20,71.96,60.98,5324788,New York
2024-08-21,73.04,57.02,5037785,New York
2024-08-22,75.92,59.0,5029475,New York
2024-08-23,80.06,62.06,5284429,New York
2024-08-24,82.94,64.94,5299293,New York
2024-08-25,84.92,68.0,5545432,New York
2024-08-26,84.92,69.08,6331619,New York
2024-08-27,86.0,66.92,6635843,New York
2024-08-28,91.04,73.94,7110019,New York
2024-08-29,82.04,69.98,6087027,New York
2024-08-30,73.94,60.98,5725672,New York
2024-08-31,77.0,66.92,5563246,New York
2024-09-01,80.96,73.04,5683919,New York
2024-09-02,78.98,62.96,5110195,New York
2024-09-03,73.94,57.92,5076832,New York
2024-09-04,77.0,59.0,5187696,New York
2024-09-05,77.0,60.98,5405913,New York
2024-09-06,78.08,62.96,5610154,New York
2024-09-07,75.92,59.0,5107461,New York
2024-09-08,69.08,55.04,4552140,New York
2024-09-09,75.02,55.04,5159630,New York
2024-09-10,78.08,62.06,5220146,New York
2024-09-11,78.98,59.0,5190081,New York
2024-09-12,80.06,62.06,5427341,New York
2024-09-13,82.04,62.96,5607184,New York
2024-09-14,82.94,64.94,5375159,New York
2024-09-15,80.06,62.96,5291673,New York
2024-09-16,77.0,60.08,5540870,New York
2024-09-17,78.98,64.94,5563584,New York
2024-09-18,75.02,66.92,5579852,New York
2024-09-19,84.02,66.92,5830991,New York
2024-09-20,80.96,66.92,5707752,New York
2024-09-21,78.98,62.96,5170681,New York
2024-09-22,73.94,60.98,5025953,New York
2024-09-23,66.92,59.0,5291979,New York
2024-09-24,68.0,59.0,5148384,New York
2024-09-25,68.0,62.06,5227881,New York
2024-09-26,73.94,64.04,5591955,New York
2024-09-27,73.94,62.96,5163681,New York
